dpto;dpto_desc;distrito;dist_desc;area_1;barloc;barlo_desc;viv_2014;div_post;zona;cod_post;obs;cod_bar
1;CONCEPCIÓN;2;BELÉN;6;380;SANTA CECILIA;56;3;;10203;;102380
1;CONCEPCIÓN;2;BELÉN;6;270;SANTA LUCÍA;96;3;;10203;;102270
1;CONCEPCIÓN;2;BELÉN;6;220;SANTA ELENA;121;3;;10203;;102220
1;CONCEPCIÓN;2;BELÉN;6;410;6 DE AGOSTO;25;3;;10203;;102410
1;CONCEPCIÓN;2;BELÉN;6;390;SAN FRANCISCO;55;3;;10203;;102390
1;CONCEPCIÓN;2;BELÉN;6;370;PASO URUNDEY;105;3;;10203;;102370
1;CONCEPCIÓN;2;BELÉN;6;280;SANTO TOMÁS;116;4;;10204;;102280
1;CONCEPCIÓN;2;BELÉN;6;290;SANTA CRUZ;59;3;;10203;;102290
1;CONCEPCIÓN;2;BELÉN;6;250;NIÑO SALVADOR;93;4;;10204;;102250
1;CONCEPCIÓN;2;BELÉN;6;320;SANTA LIBRADA;50;5;;10205;;102320
1;CONCEPCIÓN;2;BELÉN;6;420;ASENT. SANTA ROSA;59;6;;10206;;102420
1;CONCEPCIÓN;2;BELÉN;6;340;FÁTIMA;71;6;;10206;;102340
1;CONCEPCIÓN;2;BELÉN;6;160;COLONIA SAN ANTONIO;53;2;;10202;;102160
1;CONCEPCIÓN;2;BELÉN;6;360;COLONIA SAN MARTÍN;59;2;;10202;;102360
1;CONCEPCIÓN;2;BELÉN;6;170;SAN LUIS;71;2;;10202;;102170
1;CONCEPCIÓN;2;BELÉN;6;130;SAN FELIPE;91;6;;10206;;102130
1;CONCEPCIÓN;2;BELÉN;6;260;MBOREVI YGUA;7;6;;10206;;102260
1;CONCEPCIÓN;2;BELÉN;6;330;LEMOS;113;5;;10205;;102330
1;CONCEPCIÓN;2;BELÉN;6;300;PEGUAHO MI;171;5;;10205;;102300
1;CONCEPCIÓN;2;BELÉN;6;430;8 DE DICIEMBRE;45;4;;10204;;102430
1;CONCEPCIÓN;2;BELÉN;6;150;HÍPICO;49;6;;10206;;102150
1;CONCEPCIÓN;2;BELÉN;6;400;KILÓMETRO 16;105;6;;10206;;102400
1;CONCEPCIÓN;2;BELÉN;6;440;COM INDIG AYVU PORA;10;2;;10202;;102440
1;CONCEPCIÓN;2;BELÉN;6;250;CRISTO REY;32;4;;10204;;102250
1;CONCEPCIÓN;2;BELÉN;6;105;SAGRADA FAMILIA 1;30;4;;10204;;102105
1;CONCEPCIÓN;2;BELÉN;6;300;KILÓMETRO 31 SAN MARCOS;13;4;;10204;;102300
1;CONCEPCIÓN;2;BELÉN;6;135;MARÍA AUXILIADORA 1;40;4;;10204;;102135
1;CONCEPCIÓN;3;HORQUETA;1;6;SAN ANTONIO;380;1;;10301;;103006
1;CONCEPCIÓN;3;HORQUETA;1;5;LAS PALMAS;866;2;;10302;;103005
1;CONCEPCIÓN;3;HORQUETA;1;4;LAS MERCEDES;494;3;;10303;;103004
1;CONCEPCIÓN;3;HORQUETA;1;7;MARÍA AUXILIADORA;352;1;;10301;;103007
1;CONCEPCIÓN;3;HORQUETA;1;2;INMACULADA;453;2;;10302;;103002
1;CONCEPCIÓN;3;HORQUETA;1;1;SAN ROQUE;468;1;;10301;;103001
1;CONCEPCIÓN;3;HORQUETA;1;3;FÁTIMA;449;3;;10303;;103003
1;CONCEPCIÓN;3;HORQUETA;6;300;KILÓMETRO 31 SAN MARCOS;66;5;;10305;;103300
1;CONCEPCIÓN;3;HORQUETA;6;320;PEGUAHO LOMA;154;16;;10316;;103320
1;CONCEPCIÓN;3;HORQUETA;6;120;SAN CARLOS PIRITY;106;4;;10304;;103120
1;CONCEPCIÓN;3;HORQUETA;6;310;KILÓMETRO 34 SAN PEDRO;112;5;;10305;;103310
1;CONCEPCIÓN;3;HORQUETA;6;940;PEGUAHO PO´I;71;16;;10316;;103940
1;CONCEPCIÓN;3;HORQUETA;6;360;PEGUAHO GUASU;81;16;;10316;;103360
1;CONCEPCIÓN;3;HORQUETA;6;115;SAN SEBASTIÁN;44;16;;10316;;103115
1;CONCEPCIÓN;3;HORQUETA;6;125;SANTA TERESITA;100;16;;10316;;103125
1;CONCEPCIÓN;3;HORQUETA;6;780;SAN RAFAEL;45;5;;10305;;103780
1;CONCEPCIÓN;3;HORQUETA;6;145;NARANJATY GUASU;109;4;;10304;;103145
1;CONCEPCIÓN;3;HORQUETA;6;100;NARANJATY´I;127;6;;10306;;103100
1;CONCEPCIÓN;3;HORQUETA;6;175;ASENT. MARÍA AUXILIADORA;176;15;;10315;;103175
1;CONCEPCIÓN;3;HORQUETA;6;185;SAN PEDRO;140;15;;10315;;103185
1;CONCEPCIÓN;3;HORQUETA;6;380;YKUA PORA;94;15;;10315;;103380
1;CONCEPCIÓN;3;HORQUETA;6;390;SAN MIGUEL 1;91;15;;10315;;103390
1;CONCEPCIÓN;3;HORQUETA;6;490;ESPAJIN;130;7;;10307;;103490
1;CONCEPCIÓN;3;HORQUETA;6;500;ARROYO PASITO;36;14;;10314;;103500
1;CONCEPCIÓN;3;HORQUETA;6;195;SAN ROQUE;78;14;;10314;;103195
1;CONCEPCIÓN;3;HORQUETA;6;410;CAPITÁN SOSA;139;14;;10314;;103410
1;CONCEPCIÓN;3;HORQUETA;6;215;CARAGUATAY;81;14;;10314;;103215
1;CONCEPCIÓN;3;HORQUETA;6;530;LAGUNA 7;120;14;;10314;;103530
1;CONCEPCIÓN;3;HORQUETA;6;550;COSTA ROMERO;289;7;;10307;;103550
1;CONCEPCIÓN;3;HORQUETA;6;620;CEPINGO CAÑADA;114;8;;10308;;103620
1;CONCEPCIÓN;3;HORQUETA;6;225;SANTA ROSA;200;13;;10313;;103225
1;CONCEPCIÓN;3;HORQUETA;6;520;SAN FELIPE;117;13;;10313;;103520
1;CONCEPCIÓN;3;HORQUETA;6;460;LAS MERCEDES;112;13;;10313;;103460
1;CONCEPCIÓN;3;HORQUETA;6;235;SAN ANTONIO 1;85;13;;10313;;103235
1;CONCEPCIÓN;3;HORQUETA;6;430;PEGUAHO POTY;43;12;;10312;;103430
1;CONCEPCIÓN;3;HORQUETA;6;245;ALFONSO KUE;127;8;;10308;;103245
1;CONCEPCIÓN;3;HORQUETA;6;640;CUARTELERO;75;9;;10309;;103640
1;CONCEPCIÓN;3;HORQUETA;6;660;HUGUA PO´I;34;9;;10309;;103660
1;CONCEPCIÓN;3;HORQUETA;6;255;COLONIA EX COMBATIENTE;31;9;;10309;;103255
1;CONCEPCIÓN;3;HORQUETA;6;230;SANTO DOMINGO 1;111;11;;10311;;103230
1;CONCEPCIÓN;3;HORQUETA;6;670;CALLE 10 ORO VERDE;112;11;;10311;;103670
1;CONCEPCIÓN;3;HORQUETA;6;305;SAN MIGUEL 2;42;10;;10310;;103305
1;CONCEPCIÓN;3;HORQUETA;6;700;CALLE 11 ALEMÁN KUE;218;11;;10311;;103700
1;CONCEPCIÓN;3;HORQUETA;6;440;PASO ITA;37;12;;10312;;103440
1;CONCEPCIÓN;3;HORQUETA;6;315;KURUPA'Y LOMA;31;12;;10312;;103315
1;CONCEPCIÓN;3;HORQUETA;6;240;MARÍA AUXILIADORA 2;49;12;;10312;;103240
1;CONCEPCIÓN;3;HORQUETA;6;325;SAN AGUSTÍN;120;9;;10309;;103325
1;CONCEPCIÓN;3;HORQUETA;6;650;PASO MBUTU;86;9;;10309;;103650
1;CONCEPCIÓN;3;HORQUETA;6;880;CHOFERES DEL CHACO;57;9;;10309;;103880
1;CONCEPCIÓN;3;HORQUETA;6;890;CAÑADA SAN JUAN;115;10;;10310;;103890
1;CONCEPCIÓN;3;HORQUETA;6;840;NÚCLEO 2;45;10;;10310;;103840
1;CONCEPCIÓN;3;HORQUETA;6;630;TOTORA;124;9;;10309;;103630
1;CONCEPCIÓN;3;HORQUETA;6;690;25 DE ABRIL;182;10;;10310;;103690
1;CONCEPCIÓN;3;HORQUETA;6;395;SAN IGNACIO;42;10;;10310;;103395
1;CONCEPCIÓN;3;HORQUETA;6;600;TOLDO KUE;97;11;;10311;;103600
1;CONCEPCIÓN;3;HORQUETA;6;425;ALEMÁN KUE;237;11;;10311;;103425
1;CONCEPCIÓN;3;HORQUETA;6;590;CAPITÁN GIMÉNEZ;384;8;;10308;;103590
1;CONCEPCIÓN;3;HORQUETA;6;450;SANTA LIBRADA;76;13;;10313;;103450
1;CONCEPCIÓN;3;HORQUETA;6;420;SANTO DOMINGO 2;175;14;;10314;;103420
1;CONCEPCIÓN;3;HORQUETA;3;415;CAPITÁN SOSA SUB-URBANO;122;14;;10314;;103415
1;CONCEPCIÓN;3;HORQUETA;6;370;SAGRADA FAMILIA  2;229;15;;10315;;103370
1;CONCEPCIÓN;3;HORQUETA;6;340;SAN JOSÉ;96;5;;10305;;103340
1;CONCEPCIÓN;3;HORQUETA;6;190;BRASIL KUE;207;7;;10307;;103190
1;CONCEPCIÓN;3;HORQUETA;6;210;EGUA;64;7;;10307;;103210
1;CONCEPCIÓN;3;HORQUETA;6;170;SALINAS KUE;108;6;;10306;;103170
1;CONCEPCIÓN;3;HORQUETA;6;180;COSTA CLAVEL;156;5;;10305;;103180
1;CONCEPCIÓN;3;HORQUETA;6;560;SANTA ANA;57;12;;10312;;103560
1;CONCEPCIÓN;3;HORQUETA;6;455;SAN JUAN;32;12;;10312;;103455
1;CONCEPCIÓN;3;HORQUETA;6;220;BELÉN KUE;99;6;;10306;;103220
1;CONCEPCIÓN;3;HORQUETA;6;505;NARANJATY VALLE´I;94;4;;10304;;103505
1;CONCEPCIÓN;3;HORQUETA;6;140;SAN JORGE;78;5;;10305;;103140
1;CONCEPCIÓN;3;HORQUETA;6;110;YKUA HOVY;37;4;;10304;;103110
1;CONCEPCIÓN;3;HORQUETA;6;435;COM INDIG PASO ITA;34;12;;10312;;103435
1;CONCEPCIÓN;3;HORQUETA;6;445;COM INDIG ÑANDE YVY PAVE;3;16;;10316;;103445
1;CONCEPCIÓN;3;HORQUETA;6;465;COM INDIG KORAI PUNTA SUERTE;3;10;;10310;;103465
1;CONCEPCIÓN;3;HORQUETA;6;910;COM INDIG ISLA SAKA Y AKA'I;8;6;;10306;;103910
1;CONCEPCIÓN;3;HORQUETA;6;140;YKUA HOVY;132;4;;10304;;103140
1;CONCEPCIÓN;3;HORQUETA;6;480;PIRITY SAN CARLOS;39;4;;10304;;103480
1;CONCEPCIÓN;3;HORQUETA;6;180;SANTA LIBRADA;35;4;;10304;;103180
1;CONCEPCIÓN;3;HORQUETA;6;550;DOMINGUEZ NIGO;10;9;;10309;;103550
1;CONCEPCIÓN;3;HORQUETA;6;430;CERRITO NARANJATY;30;4;;10304;;103430
1;CONCEPCIÓN;4;LORETO;1;1;FÁTIMA;249;1;;10401;;104001
1;CONCEPCIÓN;4;LORETO;1;3;CENTRO;198;1;;10401;;104003
1;CONCEPCIÓN;4;LORETO;1;5;NAZARETH;135;1;;10401;;104005
1;CONCEPCIÓN;4;LORETO;1;4;SAN FRANCISCO;248;1;;10401;;104004
1;CONCEPCIÓN;4;LORETO;1;2;SANTO DOMINGO;223;1;;10401;;104002
1;CONCEPCIÓN;4;LORETO;6;330;COSTA FLORIDA;60;2;;10402;;104330
1;CONCEPCIÓN;4;LORETO;6;100;LAS PALMAS;39;3;;10403;;104100
1;CONCEPCIÓN;4;LORETO;6;120;SAN JOSÉMI;117;3;;10403;;104120
1;CONCEPCIÓN;4;LORETO;6;500;SAN ROQUE;124;3;;10403;;104500
1;CONCEPCIÓN;4;LORETO;6;490;CULANTRILLO;151;3;;10403;;104490
1;CONCEPCIÓN;4;LORETO;6;460;SAN MIGUEL;39;3;;10403;;104460
1;CONCEPCIÓN;4;LORETO;6;290;SANTO DOMINGO 1;15;2;;10402;;104290
1;CONCEPCIÓN;4;LORETO;6;390;HUGUA TORALES SAN MARCOS;45;2;;10402;;104390
1;CONCEPCIÓN;4;LORETO;6;370;SAN VICENTE-VIRGEN DEL CARMEN;36;7;;10407;;104370
1;CONCEPCIÓN;4;LORETO;6;230;HUGUA TORALES SAN ROQUE;76;6;;10406;;104230
1;CONCEPCIÓN;4;LORETO;6;340;FÁTIMA;28;2;;10402;;104340
1;CONCEPCIÓN;4;LORETO;6;350;PERPETUO SOCORRO;34;5;;10405;;104350
1;CONCEPCIÓN;4;LORETO;6;150;ZANJA KUE ROSARIO;76;4;;10404;;104150
1;CONCEPCIÓN;4;LORETO;6;530;ZANJA KUE FÁTIMA;115;4;;10404;;104530
1;CONCEPCIÓN;4;LORETO;6;320;CAÑADA LA PAZ;115;5;;10405;;104320
1;CONCEPCIÓN;4;LORETO;6;360;CAÑADA LOURDES;137;5;;10405;;104360
1;CONCEPCIÓN;4;LORETO;6;200;VIRGEN DEL CAMINO;69;6;;10406;;104200
1;CONCEPCIÓN;4;LORETO;6;380;LAGUNA MBOHAPY;46;6;;10406;;104380
1;CONCEPCIÓN;4;LORETO;6;240;SAN VICENTE;60;7;;10407;;104240
1;CONCEPCIÓN;4;LORETO;6;400;HUGUA BONETE VIRGEN DEL CARMEN;44;7;;10407;;104400
1;CONCEPCIÓN;4;LORETO;6;410;HUGUA BONETE DE LA ASUNCIÓN;109;7;;10407;;104410
1;CONCEPCIÓN;4;LORETO;6;270;HUGUA BONETE;107;7;;10407;;104270
1;CONCEPCIÓN;4;LORETO;6;430;CERRITO NARANJATY;8;4;;10404;;104430
1;CONCEPCIÓN;4;LORETO;6;180;SANTA LIBRADA;108;4;;10404;;104180
1;CONCEPCIÓN;4;LORETO;6;190;YKUA PORA;90;5;;10405;;104190
1;CONCEPCIÓN;4;LORETO;6;210;HUGUA PO´I;108;6;;10406;;104210
1;CONCEPCIÓN;4;LORETO;6;470;HUGUA PO´I SAN RAFAEL;44;6;;10406;;104470
1;CONCEPCIÓN;4;LORETO;6;300;LAGUNA CRISTO REY;77;8;;10408;;104300
1;CONCEPCIÓN;4;LORETO;6;510;LAGUNA CABECERA;6;9;;10409;;104510
1;CONCEPCIÓN;4;LORETO;6;520;SANTO DOMINGO 2;20;8;;10408;;104520
1;CONCEPCIÓN;4;LORETO;6;310;ANDERI;38;9;;10409;;104310
1;CONCEPCIÓN;4;LORETO;6;540;POTRERO TACUARA;21;9;;10409;;104540
1;CONCEPCIÓN;4;LORETO;6;550;DOMINGUEZ NIGO;33;9;;10409;;104550
1;CONCEPCIÓN;4;LORETO;6;560;PASO SENDA;18;9;;10409;;104560
1;CONCEPCIÓN;4;LORETO;6;450;ASENT. SANTO DOMINGO - DIVINO NIÑO JESÚS;74;2;;10402;;104450
1;CONCEPCIÓN;4;LORETO;6;160;VILLA DON BOSCO;125;2;;10402;;104160
1;CONCEPCIÓN;4;LORETO;6;280;ISLERIA;33;8;;10408;;104280
1;CONCEPCIÓN;4;LORETO;6;420;ASENT. SANTO DOMINGO;9;2;;10402;;104420
1;CONCEPCIÓN;4;LORETO;6;260;HUGUA GUASU;247;8;;10408;;104260
1;CONCEPCIÓN;4;LORETO;6;440;ASENT. SANTO DOMINGO - 8 DE DICIEMBRE;19;2;;10402;;104440
1;CONCEPCIÓN;5;SAN CARLOS DEL APA;1;4;CENTRO;70;1;;10501;;105004
1;CONCEPCIÓN;5;SAN CARLOS DEL APA;1;3;SAN ROQUE;24;1;;10501;;105003
1;CONCEPCIÓN;5;SAN CARLOS DEL APA;1;2;VISTA ALEGRE;23;1;;10501;;105002
1;CONCEPCIÓN;5;SAN CARLOS DEL APA;1;1;SAGRADA FAMILIA;30;1;;10501;;105001
1;CONCEPCIÓN;5;SAN CARLOS DEL APA;6;110;PASO BRAVO;5;2;;10502;;105110
1;CONCEPCIÓN;5;SAN CARLOS DEL APA;6;100;ESTANCIA  ARRECIFE;14;2;;10502;;105100
1;CONCEPCIÓN;5;SAN CARLOS DEL APA;6;120;ZONA SAN CARLOS;48;2;;10502;;105120
1;CONCEPCIÓN;5;SAN CARLOS DEL APA;6;130;ZONA DE ESTANCIAS;20;2;;10502;;105130
1;CONCEPCIÓN;6;SAN LÁZARO;1;2;VIRGEN DEL CARMEN;38;1;;10601;;106002
1;CONCEPCIÓN;6;SAN LÁZARO;1;1;SAN ANTONIO;158;1;;10601;;106001
1;CONCEPCIÓN;6;SAN LÁZARO;6;240;ASENT. 1RO DE MAYO;27;5;;10605;;106240
1;CONCEPCIÓN;6;SAN LÁZARO;6;150;CERRO TIGRE;15;6;;10606;;106150
1;CONCEPCIÓN;6;SAN LÁZARO;3;300;VALLEMI SAN ANTONIO SUB-URBANO;291;3;;10603;;106300
1;CONCEPCIÓN;6;SAN LÁZARO;3;305;VALLEMI SANTA TERESITA SUB-URBANO;141;3;;10603;;106305
1;CONCEPCIÓN;6;SAN LÁZARO;3;310;VALLEMI SAN RAMÓN SUB-URBANO;173;3;;10603;;106310
1;CONCEPCIÓN;6;SAN LÁZARO;3;315;VALLEMI CAACUPEMI SUB-URBANO;182;4;;10604;;106315
1;CONCEPCIÓN;6;SAN LÁZARO;3;320;VALLEMI SAN JUAN SUB URBANO;74;4;;10604;;106320
1;CONCEPCIÓN;6;SAN LÁZARO;3;325;VALLEMI VIRGEN DE FÁTIMA SUB-URBANO;343;4;;10604;;106325
1;CONCEPCIÓN;6;SAN LÁZARO;3;330;VALLEMI SAN JOSÉ SUB-URBANO;178;4;;10604;;106330
1;CONCEPCIÓN;6;SAN LÁZARO;6;250;CERRO MORADO;57;6;;10606;;106250
1;CONCEPCIÓN;6;SAN LÁZARO;3;335;VALLEMI SAN CARLOS SUB-URBANO;147;4;;10604;;106335
1;CONCEPCIÓN;6;SAN LÁZARO;3;340;VALLEMI SAN BLAS SUB-URBANO;78;4;;10604;;106340
1;CONCEPCIÓN;6;SAN LÁZARO;6;260;ZONA ESTANCIAS;26;5;;10605;;106260
1;CONCEPCIÓN;6;SAN LÁZARO;6;270;SANTA ELENA;123;2;;10602;;106270
1;CONCEPCIÓN;6;SAN LÁZARO;3;345;VALLEMI SAN MARTÍN SUB-URBANO;142;3;;10603;;106345
1;CONCEPCIÓN;6;SAN LÁZARO;3;350;VALLEMI SAN GERARDO SUB-URBANO;87;3;;10603;;106350
1;CONCEPCIÓN;6;SAN LÁZARO;6;100;SANTO DOMINGO;172;2;;10602;;106100
1;CONCEPCIÓN;6;SAN LÁZARO;6;140;JAGUARETE KUA;45;5;;10605;;106140
1;CONCEPCIÓN;6;SAN LÁZARO;6;120;TRES CERROS;49;6;;10606;;106120
1;CONCEPCIÓN;6;SAN LÁZARO;3;355;TRES CERROS SUB-URBANO;134;6;;10606;;106355
1;CONCEPCIÓN;6;SAN LÁZARO;6;230;COM INDIG APA COSTA;23;2;;10602;;106230
1;CONCEPCIÓN;7;YBY YAÚ;1;6;MARÍA  AUXILIADORA 1;70;2;;10702;;107006
1;CONCEPCIÓN;7;YBY YAÚ;1;7;VILLA DEL MAESTRO;102;2;;10702;;107007
1;CONCEPCIÓN;7;YBY YAÚ;1;4;SAN JUAN;616;2;;10702;;107004
1;CONCEPCIÓN;7;YBY YAÚ;1;1;SAN RAMÓN 1;394;1;;10701;;107001
1;CONCEPCIÓN;7;YBY YAÚ;1;5;VIRGEN DEL ROSARIO;43;1;;10701;;107005
1;CONCEPCIÓN;7;YBY YAÚ;1;3;VILLA REAL;758;1;;10701;;107003
1;CONCEPCIÓN;7;YBY YAÚ;6;120;TAPYTANGUA;120;7;;10707;;107120
1;CONCEPCIÓN;7;YBY YAÚ;6;320;AQUIDABÁN POTY;24;3;;10703;;107320
1;CONCEPCIÓN;7;YBY YAÚ;6;310;CRUCE BELLA VISTA;51;3;;10703;;107310
1;CONCEPCIÓN;7;YBY YAÚ;6;440;SAGRADA FAMILIA;28;3;;10703;;107440
1;CONCEPCIÓN;7;YBY YAÚ;6;450;MBOKAJA'I;49;3;;10703;;107450
1;CONCEPCIÓN;7;YBY YAÚ;6;150;NUEVA ESPERANZA;222;8;;10708;;107150
1;CONCEPCIÓN;7;YBY YAÚ;6;290;MEDALLA MILAGROSA;132;8;;10708;;107290
1;CONCEPCIÓN;7;YBY YAÚ;6;180;CAGATA;60;9;;10709;;107180
1;CONCEPCIÓN;7;YBY YAÚ;6;300;SANTO DOMINGO;68;6;;10706;;107300
1;CONCEPCIÓN;7;YBY YAÚ;6;480;SAN MIGUEL 2;127;6;;10706;;107480
1;CONCEPCIÓN;7;YBY YAÚ;6;500;ASENT. AGUYJE;15;3;;10703;;107500
1;CONCEPCIÓN;7;YBY YAÚ;6;280;SAN ROQUE GONZÁLEZ DE SANTA CRUZ;80;6;;10706;;107280
1;CONCEPCIÓN;7;YBY YAÚ;6;190;PASIÑO;190;9;;10709;;107190
1;CONCEPCIÓN;7;YBY YAÚ;6;200;6 DE ENERO 1;35;9;;10709;;107200
1;CONCEPCIÓN;7;YBY YAÚ;6;170;ASENT. JEPAY RA;57;10;;10710;;107170
1;CONCEPCIÓN;7;YBY YAÚ;6;610;ASENT. SAN MIGUEL;71;10;;10710;;107610
1;CONCEPCIÓN;7;YBY YAÚ;6;510;SANTA ANA 2;12;10;;10710;;107510
1;CONCEPCIÓN;7;YBY YAÚ;6;210;CRISTO REY;79;9;;10709;;107210
1;CONCEPCIÓN;7;YBY YAÚ;6;520;SANTA LIBRADA;31;10;;10710;;107520
1;CONCEPCIÓN;7;YBY YAÚ;6;240;KA´AGUY POTY RORY;9;10;;10710;;107240
1;CONCEPCIÓN;7;YBY YAÚ;6;250;LAGUNA SIETE;41;9;;10709;;107250
1;CONCEPCIÓN;7;YBY YAÚ;6;230;EST SANTA RITA;13;9;;10709;;107230
1;CONCEPCIÓN;7;YBY YAÚ;6;340;CAÑADA AQUIDABÁN;93;3;;10703;;107340
1;CONCEPCIÓN;7;YBY YAÚ;6;350;CIERVO POTRERO;49;3;;10703;;107350
1;CONCEPCIÓN;7;YBY YAÚ;6;530;SAN ROQUE;35;4;;10704;;107530
1;CONCEPCIÓN;7;YBY YAÚ;6;410;PUNTA PORA ÑU;75;4;;10704;;107410
1;CONCEPCIÓN;7;YBY YAÚ;6;420;SAPUCAI;397;4;;10704;;107420
1;CONCEPCIÓN;7;YBY YAÚ;6;400;SANTA ANA 1;3;4;;10704;;107400
1;CONCEPCIÓN;7;YBY YAÚ;6;390;CERRO MEMBY;238;6;;10706;;107390
1;CONCEPCIÓN;7;YBY YAÚ;6;380;COLONIA BERNARDINO CABALLERO;90;5;;10705;;107380
1;CONCEPCIÓN;7;YBY YAÚ;6;330;NARANJAY;58;3;;10703;;107330
1;CONCEPCIÓN;7;YBY YAÚ;6;560;AGUIJE PYAHU;50;3;;10703;;107560
1;CONCEPCIÓN;7;YBY YAÚ;6;430;PASO HU;116;5;;10705;;107430
1;CONCEPCIÓN;7;YBY YAÚ;6;570;6 DE ENERO 2;54;5;;10705;;107570
1;CONCEPCIÓN;7;YBY YAÚ;6;220;SAN MIGUEL 1;19;10;;10710;;107220
1;CONCEPCIÓN;7;YBY YAÚ;6;580;CERRO MOJÓN;43;5;;10705;;107580
1;CONCEPCIÓN;7;YBY YAÚ;6;100;SAN PEDRO;17;7;;10707;;107100
1;CONCEPCIÓN;7;YBY YAÚ;6;590;ÑEPYTYVO;127;7;;10707;;107590
1;CONCEPCIÓN;7;YBY YAÚ;6;140;MARÍA AUXILIADORA 2;71;8;;10708;;107140
1;CONCEPCIÓN;7;YBY YAÚ;6;130;VILLALBA KUE;106;7;;10707;;107130
1;CONCEPCIÓN;7;YBY YAÚ;6;600;SAN RAMÓN 2;69;6;;10706;;107600
1;CONCEPCIÓN;7;YBY YAÚ;6;460;COM INDIG YRAPEY;60;8;;10708;;107460
1;CONCEPCIÓN;7;YBY YAÚ;6;470;COM INDIG YVY APU'A;3;6;;10706;;107470
1;CONCEPCIÓN;7;YBY YAÚ;6;490;COM INDIG MBERYVO JAGUARYMI;35;4;;10704;;107490
1;CONCEPCIÓN;7;YBY YAÚ;6;640;COM INDIG KA´AGUY POTY RORY;31;10;;10710;;107640
1;CONCEPCIÓN;7;YBY YAÚ;6;540;COM INDIG TAKUARYTIY;42;3;;10703;;107540
1;CONCEPCIÓN;7;YBY YAÚ;6;550;COM INDIG YPYJU TUKAMBIJU;26;3;;10703;;107550
1;CONCEPCIÓN;7;YBY YAÚ;6;620;COM INDIG YVYRAIJA;18;5;;10705;;107620
1;CONCEPCIÓN;7;YBY YAÚ;6;630;COM INDIG GUYRA KEHA;5;3;;10703;;107630
1;CONCEPCIÓN;7;YBY YAÚ;6;650;COM INDIG CERRO PUKA;0;5;;10705;;107650
1;CONCEPCIÓN;7;YBY YAÚ;6;660;COM INDIG TEKOHA KA'AGUY PORA;3;7;;10707;;107660
1;CONCEPCIÓN;8;AZOTE'Y;1;1;SANTA ANA;228;1;;10801;;108001
1;CONCEPCIÓN;8;AZOTE'Y;1;2;VIRGEN DE FÁTIMA;155;1;;10801;;108002
1;CONCEPCIÓN;8;AZOTE'Y;1;3;SAN ANTONIO;127;1;;10801;;108003
1;CONCEPCIÓN;8;AZOTE'Y;6;180;KURUSU DE HIERRO SAN FRANCISCO;155;4;;10804;;108180
1;CONCEPCIÓN;8;AZOTE'Y;6;190;KURUSU DE HIERRO SANTO DOMINGO;66;4;;10804;;108190
1;CONCEPCIÓN;8;AZOTE'Y;6;200;KURUSU DE HIERRO SAN ROQUE;168;4;;10804;;108200
1;CONCEPCIÓN;8;AZOTE'Y;6;210;KURUSU DE HIERRO CRISTO REY;38;4;;10804;;108210
1;CONCEPCIÓN;8;AZOTE'Y;6;140;ZANJA MOROTI;72;2;;10802;;108140
1;CONCEPCIÓN;8;AZOTE'Y;6;110;SAN BLAS;86;2;;10802;;108110
1;CONCEPCIÓN;8;AZOTE'Y;6;120;SANTA LIBRADA;45;2;;10802;;108120
1;CONCEPCIÓN;8;AZOTE'Y;6;130;SAN JORGE;147;2;;10802;;108130
1;CONCEPCIÓN;8;AZOTE'Y;6;170;CHINI;53;3;;10803;;108170
1;CONCEPCIÓN;8;AZOTE'Y;6;150;PASO TUYA;109;3;;10803;;108150
1;CONCEPCIÓN;8;AZOTE'Y;6;160;ZONA DE ESTANCIAS;29;3;;10803;;108160
1;CONCEPCIÓN;8;AZOTE'Y;6;100;SANTA ANA;116;2;;10802;;108100
1;CONCEPCIÓN;8;AZOTE'Y;6;220;COM INDIG VY'A PAVE;87;3;;10803;;108220
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;1;3;PUENTESIÑO ESTE;223;1;;10901;;109003
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;1;7;PUENTESIÑO SUR;198;1;;10901;;109007
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;1;6;LOMA PYTA;40;1;;10901;;109006
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;1;5;SAN CLEMENTE;64;1;;10901;;109005
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;1;1;PIRI POTY;70;1;;10901;;109001
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;1;4;UNIÓN;51;1;;10901;;109004
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;1;2;LA SUERTE;127;1;;10901;;109002
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;6;100;29 DE JUNIO;100;2;;10902;;109100
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;6;140;ASENT. BARRIO HERMOSA;21;3;;10903;;109140
1;CONCEPCIÓN;9;SARGENTO JOSÉ FÉLIX LÓPEZ;6;120;ASENT. 6 DE ENERO;114;3;;10903;;109120
